# saved_at_kr,2026-07-15 08:04:40 KST
# provider,yahoo(yfinance)
group,ticker,premarket,src,ts_kst,error
tickers_core_korea,018670.KS,211500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,017940.KS,84200.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,443060.KS,193500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,082740.KS,43500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,017960.KS,22900.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,033500.KQ,15590.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,005870.KS,4380.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,003570.KS,33000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,010820.KS,5560.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,052690.KS,94100.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,051600.KS,43200.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,105840.KS,13720.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,083650.KQ,44450.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_core_korea,032820.KQ,10340.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,000020.KS,5100.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,000030.KS,,,,no_data
tickers_indices_fill_korea,000040.KS,,,,no_data
tickers_indices_fill_korea,000050.KS,8000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,000060.KS,,,,no_data
tickers_indices_fill_korea,000070.KS,55400.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,000080.KS,14770.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,000120.KS,71700.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,000140.KS,8350.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,000150.KS,1217000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,000210.KS,45550.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,000240.KS,24400.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,000670.KS,35250.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,001040.KS,134500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,001060.KS,23450.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,001230.KS,1672.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,001250.KS,2545.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,001430.KS,30350.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,001450.KS,37200.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,001470.KS,,,,no_data
tickers_indices_fill_korea,001520.KS,,,,no_data
tickers_indices_fill_korea,001570.KS,,,,no_data
tickers_indices_fill_korea,001680.KS,17380.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,001740.KS,7980.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,001800.KS,26000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,001940.KS,24950.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,002020.KS,38250.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,002150.KS,4870.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,002240.KS,16910.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,002270.KS,,,,no_data
tickers_indices_fill_korea,002320.KS,15200.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,002350.KS,6720.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,002380.KS,418500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,002790.KS,23800.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,002840.KS,120200.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,002960.KS,498000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,003000.KS,3830.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,003090.KS,16400.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,003240.KS,884000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,003300.KS,16510.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,003410.KS,,,,no_data
tickers_indices_fill_korea,003470.KS,4365.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,003520.KS,1172.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,003540.KS,25650.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,003620.KS,2775.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,003850.KS,7990.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,003920.KS,42500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,004020.KS,26250.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,004150.KS,3030.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,004270.KS,7250.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,004430.KS,11850.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,004490.KS,53400.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,004710.KS,8360.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,004800.KS,143200.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,004990.KS,23050.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,005180.KS,65900.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,005250.KS,9540.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,005390.KS,,,,no_data
tickers_indices_fill_korea,005830.KS,161000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,006040.KS,33150.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,006120.KS,54200.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,006260.KS,292500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,006280.KS,119400.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,007070.KS,25500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,007310.KS,306500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,008560.KS,,,,no_data
tickers_indices_fill_korea,008930.KS,32050.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,009240.KS,35100.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,009420.KS,50300.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,010100.KS,3360.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,010620.KS,,,,no_data
tickers_indices_fill_korea,010780.KS,19210.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,011200.KS,19760.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,011210.KS,57600.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,012750.KS,73100.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,014820.KS,19690.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,017800.KS,68600.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,020150.KS,31450.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,021240.KS,94200.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,028670.KS,5110.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,029780.KS,47850.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,030000.KS,18730.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,031430.KS,11970.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,033780.KS,171000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,039490.KS,308000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,069260.KS,15190.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,069620.KS,122500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,073240.KS,6540.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,081660.KS,44950.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,086280.KS,181700.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,088350.KS,4305.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,093050.KS,22100.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,093370.KS,11870.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,100590.KS,3235.0,yf_close(5m),2026-07-14T09:00:00+09:00,
tickers_indices_fill_korea,108320.KS,37350.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,111770.KS,84100.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,115390.KS,,,,no_data
tickers_indices_fill_korea,128940.KS,356500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,137310.KS,5990.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,138040.KS,113600.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,138930.KS,18020.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,139130.KS,18170.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,139480.KS,80300.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,145990.KS,43800.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,161390.KS,68500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,175330.KS,26950.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,180640.KS,111400.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,185750.KS,67000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,192080.KS,60000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,241560.KS,63200.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,285130.KS,39600.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,298020.KS,272000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,298050.KS,143000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,302440.KS,35000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,352820.KS,206000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,003380.KQ,9680.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,004540.KQ,1450.0,yf_close(5m),2026-07-14T09:00:00+09:00,
tickers_indices_fill_korea,004650.KQ,9190.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,006220.KQ,9950.0,yf_close(5m),2026-07-14T09:00:00+09:00,
tickers_indices_fill_korea,007390.KQ,25000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,011560.KQ,22000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,014620.KQ,25650.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,023160.KQ,21550.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,024800.KQ,4145.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,025900.KQ,5760.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,031510.KQ,1120.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,031980.KQ,141000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,032500.KQ,14960.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,033640.KQ,19990.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,035600.KQ,9380.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,035760.KQ,30150.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,035900.KQ,47750.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,036490.KQ,,,,no_data
tickers_indices_fill_korea,036830.KQ,31750.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,036890.KQ,13360.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,036930.KQ,192600.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,040420.KQ,5760.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,041190.KQ,4340.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,041510.KQ,72300.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,041960.KQ,6970.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,042000.KQ,16300.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,046890.KQ,9040.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,048260.KQ,,,,no_data
tickers_indices_fill_korea,048410.KQ,6650.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,048530.KQ,2500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,051900.KQ,240500.0,yf_close(5m),2026-07-14T09:00:00+09:00,
tickers_indices_fill_korea,053030.KQ,6700.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,056190.KQ,20850.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,060250.KQ,12410.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,064290.KQ,40150.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,064550.KQ,6050.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,065350.KQ,27750.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,065660.KQ,18050.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,067310.KQ,38250.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,067630.KQ,1791.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,068240.KQ,,,,no_data
tickers_indices_fill_korea,068760.KQ,39700.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,069080.KQ,11190.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,078130.KQ,3920.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,081580.KQ,2225.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,082270.KQ,10390.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,083450.KQ,46250.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,083790.KQ,851.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,084370.KQ,147000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,084850.KQ,8250.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,086390.KQ,9990.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,086900.KQ,70000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,088390.KQ,7170.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,089010.KQ,20900.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,089970.KQ,114700.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,090460.KQ,,,,no_data
tickers_indices_fill_korea,091700.KQ,5690.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,091990.KQ,,,,no_data
tickers_indices_fill_korea,092190.KQ,5590.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,095610.KQ,217500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,095660.KQ,18050.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,095700.KQ,2195.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,096240.KQ,8300.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,096530.KQ,27650.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,098460.KQ,25250.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,099430.KQ,3760.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,101490.KQ,45300.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,102710.KQ,39750.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,108230.KQ,2810.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,110790.KQ,2865.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,112040.KQ,16980.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,119610.KQ,14920.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,122450.KQ,2650.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,122870.KQ,40500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,131390.KQ,,,,no_data
tickers_indices_fill_korea,131970.KQ,87900.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,137400.KQ,29100.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,140410.KQ,51500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,140860.KQ,248500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,142280.KQ,2675.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,143240.KQ,15620.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,144510.KQ,13010.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,145020.KQ,227000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,151910.KQ,,,,no_data
tickers_indices_fill_korea,153130.KQ,,,,no_data
tickers_indices_fill_korea,160550.KQ,1110.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,174900.KQ,21400.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,178320.KQ,37700.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,178920.KQ,17950.0,yf_close(5m),2026-07-14T09:00:00+09:00,
tickers_indices_fill_korea,181710.KQ,37850.0,yf_close(5m),2026-07-14T09:00:00+09:00,
tickers_indices_fill_korea,183300.KQ,73300.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,185490.KQ,1529.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,187420.KQ,1462.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,187660.KQ,4345.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,190510.KQ,12380.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,192440.KQ,28450.0,yf_close(5m),2026-07-14T15:15:00+09:00,
tickers_indices_fill_korea,195940.KQ,37400.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,200130.KQ,8150.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,204270.KQ,15800.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,205470.KQ,2130.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,208340.KQ,,,,no_data
tickers_indices_fill_korea,215000.KQ,39350.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,215200.KQ,38400.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,217600.KQ,,,,no_data
tickers_indices_fill_korea,218410.KQ,44750.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,220630.KQ,,,,no_data
tickers_indices_fill_korea,221610.KQ,,,,no_data
tickers_indices_fill_korea,222810.KQ,,,,no_data
tickers_indices_fill_korea,225190.KQ,645.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,230360.KQ,,,,no_data
tickers_indices_fill_korea,235980.KQ,2720.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,237690.KQ,128100.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,251270.KQ,36900.0,yf_close(5m),2026-07-14T09:00:00+09:00,
tickers_indices_fill_korea,252330.KQ,,,,no_data
tickers_indices_fill_korea,253450.KQ,20250.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,253840.KQ,3795.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,256150.KQ,4545.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,263050.KQ,,,,no_data
tickers_indices_fill_korea,263720.KQ,6640.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,263750.KQ,34150.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,267320.KQ,1962.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,272210.KQ,62600.0,yf_close(5m),2026-07-14T09:00:00+09:00,
tickers_indices_fill_korea,272290.KQ,20650.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,273060.KQ,824.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,287410.KQ,,,,no_data
tickers_indices_fill_korea,290130.KQ,,,,no_data
tickers_indices_fill_korea,290650.KQ,68900.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,293490.KQ,7930.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_indices_fill_korea,294030.KQ,,,,no_data
tickers_leverage2x_korea,122630.KS,123580.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,267770.KS,95200.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,233740.KS,6930.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,233160.KS,7655.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,252670.KS,100.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,251340.KS,2720.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,409820.KS,20110.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,488080.KS,43480.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,494310.KS,98425.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,091230.KS,139735.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,396500.KS,37645.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,469150.KS,58525.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,395270.KS,58440.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,475310.KS,26070.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,091160.KS,133200.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,395160.KS,41085.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,471760.KS,14210.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,471990.KS,23510.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,381180.KS,48860.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,390390.KS,60460.0,yf_close(5m),2026-07-14T15:30:00+09:00,
tickers_leverage2x_korea,069500.KS,109720.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,000660.KS,1913000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,005930.KS,263000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,005935.KS,182200.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,009150.KS,1260000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,011070.KS,641000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,042700.KS,207500.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,039030.KQ,357000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,058470.KQ,73100.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,089030.KQ,48450.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,222800.KQ,108000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,240810.KQ,127100.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,403870.KQ,42000.0,yf_close(5m),2026-07-14T15:30:00+09:00,
finviz_manual_korea,066570.KS,185400.0,yf_close(5m),2026-07-14T15:30:00+09:00,
