# saved_at_kr,2026-05-04 16:40:29 KST
# provider,yahoo(yfinance)
group,ticker,premarket,src,ts_kst,error
tickers_core_korea,006805.KS,22350.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,03473K.KS,326500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,010950.KS,128050.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,071320.KS,76300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,005090.KS,60700.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,229640.KS,90400.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,009410.KS,1978.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,097230.KS,28800.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,009540.KS,468000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,267250.KS,302500.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,267270.KS,191100.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,042670.KS,,,,no_data
tickers_core_korea,272210.KS,119700.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,103140.KS,100300.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,005490.KS,502000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,047050.KS,87200.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,306200.KS,179950.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,038500.KQ,16310.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,300720.KS,17300.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,001120.KS,52300.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,227840.KS,14190.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,211270.KQ,17480.0,yf_close(5m),2026-05-04T15:20:00+09:00,
tickers_core_korea,099320.KQ,167400.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,189300.KQ,141600.0,yf_close(5m),2026-05-04T15:20:00+09:00,
tickers_core_korea,451760.KQ,23150.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,274090.KQ,21850.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,295310.KQ,89600.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,225190.KS,2150.0,yf_close(5m),2026-04-30T09:00:00+09:00,
tickers_core_korea,066970.KQ,,,,no_data
tickers_core_korea,005070.KS,62700.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,078600.KQ,157300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,278280.KQ,65500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,121600.KQ,84500.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,011790.KS,124000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,141080.KQ,181500.0,yf_close(5m),2026-05-04T15:20:00+09:00,
tickers_core_korea,087010.KQ,267500.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,298380.KQ,132500.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,310210.KQ,292000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,028300.KQ,61400.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,039200.KQ,51500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,950160.KQ,105400.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,214370.KQ,105500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,011780.KS,143300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,006650.KS,179800.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,120110.KS,93600.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,298000.KS,,,,no_data
tickers_core_korea,004000.KS,66300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,010130.KS,1621000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,060370.KQ,49550.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,361610.KS,26800.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,348370.KQ,45100.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,078930.KS,80400.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,018670.KS,266500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
